,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6
0,0.0,0.9790794979079498,0.9799107142857143,0.9976958525345622,0.9874686716791979,0.9948979591836735,0.9971988795518207,1.0,0.9839228295819936,0.9962264150943396,0.9873417721518988,1.0,0.9895833333333334
0,0.0,0.9686847599164927,0.9912087912087912,0.9854721549636803,0.9851851851851852,0.9744897959183674,0.9827586206896551,0.9750778816199377,0.9897610921501706,0.9884169884169884,0.9847328244274809,0.995575221238938,0.9861751152073732
0,0.0,0.9874213836477987,0.986784140969163,0.9811764705882353,0.9854368932038835,0.9892761394101877,0.9833333333333333,0.9968152866242038,0.9936507936507937,0.996415770609319,0.9959514170040485,0.9866071428571429,0.990909090909091
0,0.0,0.9850107066381156,0.9955156950672646,0.9906103286384976,0.9824561403508771,0.994579945799458,1.0,0.987987987987988,0.9832775919732442,0.9924528301886792,1.0,0.9906103286384976,0.9948453608247423
0,0.0,0.975051975051975,0.9715536105032823,0.9808153477218226,0.9951456310679612,0.9869451697127938,0.9912023460410557,0.9756838905775076,0.987220447284345,0.993103448275862,0.9960474308300395,0.9954954954954955,1.0
0,0.0,0.9957716701902748,0.9954954954954955,0.9907407407407407,0.9902912621359223,0.9921259842519685,0.9893048128342246,0.9876543209876543,0.9907120743034056,0.9896193771626297,0.9883268482490273,0.9908256880733946,0.990521327014218
0,0.0,0.9808510638297873,0.9799107142857143,0.9904306220095693,0.9876237623762376,0.9796437659033079,0.9833795013850416,0.996969696969697,0.9967213114754099,0.989010989010989,1.0,1.0,0.9823529411764705
0,0.0,0.9851380042462845,0.9933481152993349,0.9743589743589743,0.9951338199513382,0.984,0.9857954545454546,0.9704918032786886,0.9935483870967742,1.0,1.0,0.9809523809523809,0.975609756097561
0,0.0,0.989517819706499,0.9752808988764045,0.9813519813519813,0.9835294117647059,0.9918256130790191,0.9831460674157303,0.9938080495356038,0.9829931972789115,0.9903536977491961,0.9957081545064378,0.9953703703703703,0.9949748743718593
0,0.0,0.9725738396624473,0.9887640449438202,0.9858823529411764,0.9901719901719902,0.9869451697127938,0.9946091644204852,0.9935483870967742,0.9859649122807017,0.9816176470588235,0.9959016393442623,0.982532751091703,0.9946808510638298
0,0.0,0.9769874476987448,0.9804772234273319,0.9950980392156863,0.9828431372549019,0.9895561357702349,0.9971428571428571,0.9969418960244648,0.9801980198019802,0.989010989010989,1.0,0.9797979797979798,0.9848484848484849
0,0.0,0.9744680851063829,0.9930232558139535,0.988009592326139,0.9902200488997555,0.9945054945054945,0.9862637362637363,0.9937888198757764,0.9895470383275261,0.9923371647509579,0.9921875,0.9900990099009901,0.9894736842105263
0,0.0,0.9810126582278481,0.9889135254988913,0.990521327014218,0.9974811083123426,0.9916434540389972,0.9914529914529915,0.99375,0.9933333333333333,0.993006993006993,0.9921259842519685,0.9909502262443439,0.9866666666666667
0,0.0,0.9829059829059829,0.9846153846153847,0.9681818181818181,0.9974747474747475,0.9822335025380711,0.9916434540389972,0.9939393939393939,0.9899328859060402,0.9961089494163424,0.9844961240310077,0.9953271028037384,0.9896373056994818
0,0.0,0.9915074309978769,0.9912472647702407,0.9792147806004619,0.9845758354755784,0.9763157894736842,0.9942028985507246,0.9851632047477745,0.9965397923875432,0.9885931558935361,0.996031746031746,0.9953703703703703,0.9845360824742269
0,0.0,0.9767441860465116,0.997737556561086,0.9855421686746988,0.9769820971867008,0.9842931937172775,0.985632183908046,0.9940298507462687,0.9828767123287672,0.996078431372549,0.9957264957264957,0.9848484848484849,0.9906542056074766
